"","PRICE","BUILD_YEAR","CBD_DIST","NEAREST_STN_DIST","NEAREST_SCH_DIST","Precio_M2_total","SEG_BUILD_YEAR","SEG_CBD_DIST","SEG_NEAREST_STN_DIST","SEG_NEAREST_SCH_DIST","SEG_Precio_M2_total","SEG_Precio"
"3044",495,2004,6.5,0.816,1.19709581964708,1490.96385542169,"2010","3-9","<=1","2-3","1001-2000","<=500"
"3046",895,1963,13,4.7,0.870241942920279,1765.28599605523,"80's","10-19","4-5","<=1","1001-2000","751-1000"
"3048",321,1955,9,1.4,1.25515179262709,378.537735849057,"80's","3-9","2-3","2-3","2-500","<=500"
"3049",1030,1975,22.7,10.3,0.954317016164635,26.6156748236389,"80's","20-29","11-25","<=1","2-500","1001-1500"
"3050",500,2006,24.8,3.2,2.96520888791567,871.080139372822,"2010","20-29","4-5","2-3","501-1000","<=500"
"3051",410,1990,19.9,5,2.58383165563031,824.949698189135,"2000","10-19","4-5","2-3","501-1000","<=500"
"3052",540,1974,15.6,0.995,0.259396077193118,665.024630541872,"80's","10-19","<=1","<=1","501-1000","501-750"
"3053",385,2002,39.5,3.4,1.04754031005949,895.348837209302,"2010","30-39","4-5","2-3","501-1000","<=500"
"3054",280,1970,17.5,1.5,2.08585170770621,304.017372421281,"80's","10-19","2-3","2-3","2-500","<=500"
"3055",685,2008,23.7,10.3,1.70286553646403,285.416666666667,"2010","20-29","11-25","2-3","2-500","501-750"
"3056",425,1978,5.4,2.2,0.961574016312209,1421.40468227425,"2000","3-9","2-3","<=1","1001-2000","<=500"
"3057",580,1998,18.4,3.9,0.926452656620281,644.444444444444,"2000","10-19","4-5","<=1","501-1000","501-750"
"3058",735,1998,27.1,2,2.39086852693689,1678.08219178082,"2000","20-29","2-3","2-3","1001-2000","501-750"
"3059",558,1994,20.6,6.4,2.3764388139556,506.811989100817,"2000","20-29","6-10","2-3","501-1000","501-750"
"3060",500,2012,19,9.1,2.3890402876228,925.925925925926,"2015>=","10-19","6-10","2-3","501-1000","<=500"
"3065",335,1990,26,1.9,1.99375016512117,322.115384615385,"2000","20-29","2-3","2-3","2-500","<=500"
"3069",380,1974,27.3,0.588,0.661445986952453,375.865479723046,"80's","20-29","<=1","<=1","2-500","<=500"
"3070",1260,1952,10.3,3.9,0.842320490696746,1243.83020730503,"80's","10-19","4-5","<=1","1001-2000","1001-1500"
"3071",455,2001,12.9,2.1,2.25678246008682,709.828393135725,"2010","10-19","2-3","2-3","501-1000","<=500"
"3073",980,2009,19.2,7.7,0.338677644806379,1198.04400977995,"2010","10-19","6-10","<=1","1001-2000","751-1000"
"3075",917,2006,24.6,9.9,3.27258278114997,44.2034225114485,"2010","20-29","6-10","4-5","2-500","751-1000"
"3076",475,1969,24.6,10.2,2.34175598031037,11.7676204632726,"80's","20-29","11-25","2-3","2-500","<=500"
"3077",255,2006,24.5,9.9,3.13818985755955,12.0658654301126,"2010","20-29","6-10","4-5","2-500","<=500"
"3078",705,1965,23.4,10.5,2.38788353163388,58.0964153275649,"80's","20-29","11-25","2-3","2-500","501-750"
"3083",686.5,1990,22.7,3.5,1.37567046269323,1081.10236220472,"2000","20-29","4-5","2-3","1001-2000","501-750"
"3084",535,1999,27.6,3.4,2.04208405344773,879.934210526316,"2000","20-29","4-5","2-3","501-1000","501-750"
"3086",492,1990,27.7,1.3,1.2345580214295,244.047619047619,"2000","20-29","2-3","2-3","2-500","<=500"
"3089",415,1990,17,2.8,0.683463421149571,578.800557880056,"2000","10-19","2-3","<=1","501-1000","<=500"
"3090",825,1997,19.4,3.8,1.0884762565456,1077.02349869452,"2000","10-19","4-5","2-3","1001-2000","751-1000"
"3093",570,2004,15.2,3.1,1.77705681926779,1036.36363636364,"2010","10-19","4-5","2-3","1001-2000","501-750"
"3098",500,1994,14.2,8.6,2.15113357825531,670.241286863271,"2000","10-19","6-10","2-3","501-1000","<=500"
"3102",581.888,2007,13.7,5.3,3.4108623362749,987.925297113752,"2010","10-19","6-10","4-5","501-1000","501-750"
"3103",318.5,1986,38.2,0.682,1.35481028713864,466.325036603221,"2000","30-39","<=1","2-3","2-500","<=500"
"3105",570,1960,7,1.4,0.643010137827605,1596.63865546218,"80's","3-9","2-3","<=1","1001-2000","501-750"
"3106",1150,1994,19.6,8.6,2.25185321560477,57.3766402235194,"2000","10-19","6-10","2-3","2-500","1001-1500"
"3107",248.75,1990,17.9,8.6,3.4300826134216,831.939799331104,"2000","10-19","6-10","4-5","501-1000","<=500"
"3110",825,1970,5,1.7,1.05539042717079,1359.14332784185,"80's","3-9","2-3","2-3","1001-2000","751-1000"
"3111",1130,1967,8.7,2.4,0.628599564576055,1335.69739952719,"80's","3-9","2-3","<=1","1001-2000","1001-1500"
"3113",850,2000,18.1,3.7,3.15096632957081,85.008500850085,"2000","10-19","4-5","4-5","2-500","751-1000"
"3115",310,1991,15.2,0.783,0.609132321956236,446.685878962536,"2000","10-19","<=1","<=1","2-500","<=500"
"3119",445,1973,9.5,6.3,0.811605433435535,410.516605166052,"80's","3-9","6-10","<=1","2-500","<=500"
"3122",732.75,1990,6.7,1.3,0.949067329594181,1831.875,"2000","3-9","2-3","<=1","1001-2000","501-750"
"3123",475,2010,11.6,1.3,1.6285600927664,1002.10970464135,"2010","10-19","2-3","2-3","1001-2000","<=500"
"3124",1225,1977,41.5,5.5,3.4179172747564,1554.56852791878,"2000","40-49","6-10","4-5","1001-2000","1001-1500"
"3125",1085,1966,13,4.7,0.863276288454685,2140.03944773176,"80's","10-19","4-5","<=1","2001-5000","1001-1500"
"3126",445,1999,27.5,3.4,2.07396637752264,603.799185888738,"2000","20-29","4-5","2-3","501-1000","<=500"
"3128",159,2014,26,2.3,0.962191525338118,530,"2015>=","20-29","2-3","<=1","501-1000","<=500"
"3129",160,1972,33.5,1.8,1.01529741392107,438.356164383562,"80's","30-39","2-3","2-3","2-500","<=500"
"3130",380,1994,20,5,2.5953078647581,785.123966942149,"2000","10-19","4-5","2-3","501-1000","<=500"
"3131",360,1954,25.6,0.77,1.11851307273535,356.788899900892,"80's","20-29","<=1","2-3","2-500","<=500"
"3135",770,1960,10.3,3.9,1.38710188760984,928.829915560917,"80's","10-19","4-5","2-3","501-1000","751-1000"
"3136",415,2002,13.1,1.1,1.17278374467297,768.518518518518,"2010","10-19","2-3","2-3","501-1000","<=500"
"3138",1283,1990,23,4.2,1.83419420231506,1619.94949494949,"2000","20-29","4-5","2-3","1001-2000","1001-1500"
"3139",400,1972,20.7,6.5,2.34384054341592,197.335964479526,"80's","20-29","6-10","2-3","2-500","<=500"
"3143",330,2003,35.5,2.8,0.470731589171622,725.274725274725,"2010","30-39","2-3","<=1","501-1000","<=500"
"3145",515,1990,23.3,3.7,1.07925372052317,1229.1169451074,"2000","20-29","4-5","2-3","1001-2000","501-750"
"3150",380,1990,34.9,3.4,0.508718703049832,634.390651085142,"2000","30-39","4-5","<=1","501-1000","<=500"
"3151",204.6,1963,15,1.3,0.775211898939305,231.710079275198,"80's","10-19","2-3","<=1","2-500","<=500"
"3152",630,2007,16,4.4,0.692456275166274,1135.13513513514,"2010","10-19","4-5","<=1","1001-2000","501-750"
"3153",190,1989,10.6,2.3,0.84057639922508,276.967930029155,"2000","10-19","2-3","<=1","2-500","<=500"
"3154",693,2008,12.2,6,2.1276068473531,1358.82352941176,"2010","10-19","6-10","2-3","1001-2000","501-750"
"3155",635,1976,12.7,3.4,0.719982845785936,904.558404558405,"2000","10-19","4-5","<=1","501-1000","501-750"
"3156",618.5,1989,19.9,1.7,1.5424124413622,877.304964539007,"2000","10-19","2-3","2-3","501-1000","501-750"
"3157",325,2004,9.1,3.3,1.63135907841116,1284.58498023715,"2010","3-9","4-5","2-3","1001-2000","<=500"
"3158",760,1990,34.7,10.1,2.30010108236194,376.237623762376,"2000","30-39","11-25","2-3","2-500","751-1000"
"3159",560,1990,20.1,3.9,0.40087284279389,1327.01421800948,"2000","20-29","4-5","<=1","1001-2000","501-750"
"3160",645,1983,14.1,0.922,1.35540747129643,836.575875486381,"2000","10-19","<=1","2-3","501-1000","501-750"
"3161",600,1997,14.8,4.5,0.898896880035624,808.625336927224,"2000","10-19","4-5","<=1","501-1000","501-750"
"3163",497,1976,18.6,1.4,2.04427951479192,723.435225618632,"2000","10-19","2-3","2-3","501-1000","<=500"
"3164",229,1978,25.1,2.4,0.98056148248218,320.728291316527,"2000","20-29","2-3","<=1","2-500","<=500"
"3165",730,1970,15.9,3,1.6251534274548,1025.2808988764,"80's","10-19","2-3","2-3","1001-2000","501-750"
"3168",253.8,1988,33.8,1.1,0.436943066449393,331.331592689295,"2000","30-39","2-3","<=1","2-500","<=500"
"3169",312,1978,38.1,0.699,1.36449280958811,456.808199121523,"2000","30-39","<=1","2-3","2-500","<=500"
"3170",305,2012,31.8,0.349,1.88846234974039,1466.34615384615,"2015>=","30-39","<=1","2-3","1001-2000","<=500"
"3171",920,2000,20,5.9,2.18710595404606,43.5029317193115,"2000","10-19","6-10","2-3","2-500","751-1000"
"3172",880,1994,17.6,2.9,0.786592422899796,1162.48348745046,"2000","10-19","2-3","<=1","1001-2000","751-1000"
"3173",755,1961,7,3,1.17522613195649,1372.72727272727,"80's","3-9","2-3","2-3","1001-2000","751-1000"
"3175",949,1989,23.3,3.6,1.04506258775883,1267.02269692924,"2000","20-29","4-5","2-3","1001-2000","751-1000"
"3177",685,2015,9.3,3.2,1.77953438906233,1442.10526315789,"2015>=","3-9","4-5","2-3","1001-2000","501-750"
"3178",380,1994,5.3,1.3,0.82146409844831,465.686274509804,"2000","3-9","2-3","<=1","2-500","<=500"
"3179",358,2002,35.6,2.8,0.591927996255108,817.351598173516,"2010","30-39","2-3","<=1","501-1000","<=500"
"3180",505,1990,10,4.7,1.84997266604171,1160.91954022989,"2000","3-9","4-5","2-3","1001-2000","501-750"
"3181",1100,1950,41.5,5.5,3.43278001833156,1395.93908629442,"50's","40-49","6-10","4-5","1001-2000","1001-1500"
"3182",735,1986,13.2,3.1,0.94287841164436,1000,"2000","10-19","4-5","<=1","501-1000","501-750"
"3183",175,2015,26,2.3,0.969630249587727,492.957746478873,"2015>=","20-29","2-3","<=1","2-500","<=500"
"3184",280,1979,21.1,3.3,1.41925979509364,409.9560761347,"2000","20-29","4-5","2-3","2-500","<=500"
"3187",255,2001,35.1,1.1,1.47967458085564,461.121157323689,"2010","30-39","2-3","2-3","2-500","<=500"
"3188",725,1976,12.7,0.759,1.85346134728286,1061.4934114202,"2000","10-19","<=1","2-3","1001-2000","501-750"
"3190",900,1998,16.1,3.4,1.44873251029174,1250,"2000","10-19","4-5","2-3","1001-2000","751-1000"
"3191",705,1990,28.2,2.1,3.40711991876033,1503.19829424307,"2000","20-29","2-3","4-5","1001-2000","501-750"
"3192",380,1985,20.9,6.5,3.08602854357908,18.7201339967486,"2000","20-29","6-10","4-5","2-500","<=500"
"3193",700.25,2012,6.9,4.5,1.30465527017129,2000.71428571429,"2015>=","3-9","4-5","2-3","2001-5000","501-750"
"3195",430,1990,13.8,5.9,1.55924556684767,616.045845272206,"2000","10-19","6-10","2-3","501-1000","<=500"
"3196",435,1998,29,2,2.88872054049728,700.48309178744,"2000","20-29","2-3","2-3","501-1000","<=500"
"3200",680,1960,7.7,2.3,2.30838491143786,628.465804066543,"80's","3-9","2-3","2-3","501-1000","501-750"
"3201",670,1999,27.1,2,2.41068342045198,1722.36503856041,"2000","20-29","2-3","2-3","1001-2000","501-750"
"3202",450,2013,19,9.1,2.3779425074796,937.5,"2015>=","10-19","6-10","2-3","501-1000","<=500"
"3206",540,1984,18.5,5.3,2.36216169500131,284.210526315789,"2000","10-19","6-10","2-3","2-500","501-750"
"3207",480,1997,16,7.4,0.568266375540552,723.981900452489,"2000","10-19","6-10","<=1","501-1000","<=500"
"3208",576,1957,7.6,2.3,0.76255677511659,702.439024390244,"80's","3-9","2-3","<=1","501-1000","501-750"
"3209",485,1980,20.5,1.7,1.70672846710427,619.41251596424,"2000","20-29","2-3","2-3","501-1000","<=500"
"3210",630,1952,14.3,2.9,1.15055459816647,605.769230769231,"80's","10-19","2-3","2-3","501-1000","501-750"
"3211",920,1954,5.1,2.6,1.64919305530746,1637.01067615658,"80's","3-9","2-3","2-3","1001-2000","751-1000"
"3212",920,2015,5.8,1.9,1.38747220839147,2026.43171806167,"2015>=","3-9","2-3","2-3","2001-5000","751-1000"
"3213",292.5,1969,10.5,5.2,0.730289350734199,401.785714285714,"80's","10-19","6-10","<=1","2-500","<=500"
"3214",410,1989,10.6,2.3,0.859255291200296,596.797671033479,"2000","10-19","2-3","<=1","501-1000","<=500"
"3216",1200,1990,27.6,3.4,3.60468288458122,59.32077710218,"2000","20-29","4-5","4-5","2-500","1001-1500"
"3217",395,2009,24.7,3.2,2.85268310343513,632,"2010","20-29","4-5","2-3","501-1000","<=500"
"3218",480,1980,15.6,1,0.242986060500372,644.295302013423,"2000","10-19","<=1","<=1","501-1000","<=500"
"3219",679,1990,29.2,3.4,2.65071502791698,33.5474308300395,"2000","20-29","4-5","2-3","2-500","501-750"
"3221",708,1990,16.1,3.3,1.47430393097021,1145.63106796116,"2000","10-19","4-5","2-3","1001-2000","501-750"
"3222",1250,1967,9,4.5,0.796633079645894,1235.17786561265,"80's","3-9","4-5","<=1","1001-2000","1001-1500"
"3224",585,1987,17.1,0.935,1.2316662093189,860.294117647059,"2000","10-19","<=1","2-3","501-1000","501-750"
"3226",690,2009,13.7,5.3,3.44487516822935,1179.48717948718,"2010","10-19","6-10","4-5","1001-2000","501-750"
"3227",700,1983,21.6,2.9,1.75406442942323,902.061855670103,"2000","20-29","2-3","2-3","501-1000","501-750"
"3228",517,2007,34.8,3.6,1.15496558045035,857.379767827529,"2010","30-39","4-5","2-3","501-1000","501-750"
"3231",360,1971,12.8,0.974,1.23855244604385,487.80487804878,"80's","10-19","<=1","2-3","2-500","<=500"
"3232",415,1990,14.3,3.3,2.87142625859727,879.237288135593,"2000","10-19","4-5","2-3","501-1000","<=500"
"3234",237.5,2000,10.8,1.3,1.31884202708236,234.452122408687,"2000","10-19","2-3","2-3","2-500","<=500"
"3235",685,1982,2.4,0.169,0.644521221778345,1670.73170731707,"2000","3-9","<=1","<=1","1001-2000","501-750"
"3239",640,2007,6.1,2.8,1.21687645225647,651.068158697864,"2010","3-9","2-3","2-3","501-1000","501-750"
"3240",760,2010,15.4,2.1,0.66828534734078,885.780885780886,"2010","10-19","2-3","<=1","501-1000","751-1000"
"3241",490,1976,7.3,1.7,1.41212289683797,1088.88888888889,"2000","3-9","2-3","2-3","1001-2000","<=500"
"3242",300,1990,6.3,2.5,0.856312338991948,307.062436028659,"2000","3-9","2-3","<=1","2-500","<=500"
"3243",430,2010,18,0.553,1.72590947163031,1036.14457831325,"2010","10-19","<=1","2-3","1001-2000","<=500"
"3245",400,1974,10.7,2,1.62675360034661,348.7358326068,"80's","10-19","2-3","2-3","2-500","<=500"
"3247",643,2001,6.1,1.4,0.287695456198655,1108.62068965517,"2010","3-9","2-3","<=1","1001-2000","501-750"
"3248",445,2003,9.2,0.848,0.267268298901243,1426.28205128205,"2010","3-9","<=1","<=1","1001-2000","<=500"
"3249",565,1955,7.4,1.2,0.894610646508984,1456.18556701031,"80's","3-9","2-3","<=1","1001-2000","501-750"
"3250",710,2000,10.2,0.859,1.55310428889926,1945.20547945205,"2000","10-19","<=1","2-3","1001-2000","501-750"
"3251",528,2007,6.4,3,1.37823831029803,1955.55555555556,"2010","3-9","2-3","2-3","1001-2000","501-750"
"3252",224,1991,25.3,0.483,0.843895517016625,213.333333333333,"2000","20-29","<=1","<=1","2-500","<=500"
"3255",585,2011,14.4,4.1,1.10576326823049,1216.21621621622,"2015>=","10-19","4-5","2-3","1001-2000","501-750"
"3256",817.5,2002,9.8,3.1,0.598027849611635,2309.32203389831,"2010","3-9","4-5","<=1","2001-5000","751-1000"
"3257",441.5,2012,14.6,4.3,0.706424619079976,883,"2015>=","10-19","4-5","<=1","501-1000","<=500"
"3258",580,1999,23.9,10.3,1.56098428785568,573.122529644269,"2000","20-29","11-25","2-3","501-1000","501-750"
"3260",1015,2001,10.1,4.3,1.52977562529585,1726.19047619048,"2010","10-19","4-5","2-3","1001-2000","1001-1500"
"3261",920,1981,7,1.3,1.87061589274633,1881.39059304703,"2000","3-9","2-3","2-3","1001-2000","751-1000"
"3262",650,2006,13.9,1.5,1.72978020391052,478.645066273932,"2010","10-19","2-3","2-3","2-500","501-750"
"3263",360,2004,9.2,4.3,1.55743235991589,909.090909090909,"2010","3-9","4-5","2-3","501-1000","<=500"
"3265",845,2004,8.7,4,0.932917494917246,2007.12589073634,"2010","3-9","4-5","<=1","2001-5000","751-1000"
"3266",625,1990,23.3,9.3,0.784144046790837,255.623721881391,"2000","20-29","6-10","<=1","2-500","501-750"
"3267",321,2011,24,3.1,2.26727930982676,1062.91390728477,"2015>=","20-29","4-5","2-3","1001-2000","<=500"
"3269",445,1990,25.4,2.6,0.808343898177008,944.7983014862,"2000","20-29","2-3","<=1","501-1000","<=500"
"3270",1000,1998,9.6,1,1.48487516777521,1550.38759689922,"2000","3-9","<=1","2-3","1001-2000","751-1000"
"3271",850,1995,8.3,2.1,1.05151754242372,1864.0350877193,"2000","3-9","2-3","2-3","1001-2000","751-1000"
"3273",352,2010,38.2,0.502,1.08329315697934,605.851979345955,"2010","30-39","<=1","2-3","501-1000","<=500"
"3274",575,1991,18.9,1.5,0.378713938619918,637.472283813747,"2000","10-19","2-3","<=1","501-1000","501-750"
"3275",365,2010,19.4,6.2,1.30166144714732,965.608465608466,"2010","10-19","6-10","2-3","501-1000","<=500"
"3276",376,2012,20.6,6.2,2.14191490864067,1125.74850299401,"2015>=","20-29","6-10","2-3","1001-2000","<=500"
"3277",410,2014,12.4,1.6,0.417233992328935,1344.26229508197,"2015>=","10-19","2-3","<=1","1001-2000","<=500"
"3278",430,2004,14,7,1.68258776845203,370.37037037037,"2010","10-19","6-10","2-3","2-500","<=500"
"3279",240,1989,16.7,2.8,0.772057054403954,479.041916167665,"2000","10-19","2-3","<=1","2-500","<=500"
"3280",275,1968,40.1,4.8,2.39358536824579,245.316681534344,"80's","40-49","4-5","2-3","2-500","<=500"
"3281",401,1990,21.9,0.511,0.478183004132668,943.529411764706,"2000","20-29","<=1","<=1","501-1000","<=500"
"3283",800,1990,8.7,4.3,0.798415776027581,1666.66666666667,"2000","3-9","4-5","<=1","1001-2000","751-1000"
"3284",625,2001,12.2,1.3,0.563489383203969,1740.94707520891,"2010","10-19","2-3","<=1","1001-2000","501-750"
"3285",467.5,1990,7.4,4.5,0.980823811511511,1908.16326530612,"2000","3-9","4-5","<=1","1001-2000","<=500"
"3286",440,1964,8.8,4.9,1.63784221543125,825.515947467167,"80's","3-9","4-5","2-3","501-1000","<=500"
"3289",392.5,1990,10.5,3.2,0.750932151503203,831.567796610169,"2000","10-19","4-5","<=1","501-1000","<=500"
"3290",424,2010,24.1,3.1,2.2706513430037,1403.97350993377,"2010","20-29","4-5","2-3","1001-2000","<=500"
"3291",490,1967,9.8,4.5,1.69393793130686,1103.6036036036,"80's","3-9","4-5","2-3","1001-2000","<=500"
"3292",324,1995,15.9,3.1,1.60873726990765,1012.5,"2000","10-19","4-5","2-3","1001-2000","<=500"
"3293",1007.5,2006,6.9,1.2,1.19994430201001,1260.95118898623,"2010","3-9","2-3","2-3","1001-2000","1001-1500"
"3295",375,2007,17.5,5,1.17389342729075,1241.72185430464,"2010","10-19","4-5","2-3","1001-2000","<=500"
"3296",555,1990,10.2,0.491,1.65643964019649,598.060344827586,"2000","10-19","<=1","2-3","501-1000","501-750"
"3297",470,1999,14.1,0.696,0.290047350476534,870.37037037037,"2000","10-19","<=1","<=1","501-1000","<=500"
"3298",325,1977,22.2,1.7,1.54970048212476,442.779291553134,"2000","20-29","2-3","2-3","2-500","<=500"
"3299",440,2003,24.9,2.8,3.1179735432688,814.814814814815,"2010","20-29","2-3","4-5","501-1000","<=500"
"3301",193,1990,17.1,2.4,1.054787759773,475.369458128079,"2000","10-19","2-3","2-3","2-500","<=500"
"3303",285,1993,34.8,3.5,0.617628747639191,492.227979274611,"2000","30-39","4-5","<=1","2-500","<=500"
"3304",500,1978,18.5,4.2,1.25813799875237,351.864883884588,"2000","10-19","4-5","2-3","2-500","<=500"
"3305",730,2002,10.2,0.857,1.50516346113487,2267.08074534162,"2010","10-19","<=1","2-3","2001-5000","501-750"
"3306",425,2003,45.6,3.1,1.09681935633458,702.479338842975,"2010","40-49","4-5","2-3","501-1000","<=500"
"3307",487,1984,16.7,3.2,1.0937753765151,649.333333333333,"2000","10-19","4-5","2-3","501-1000","<=500"
"3308",715,1995,10,1.9,1.24903549078869,1252.18914185639,"2000","3-9","2-3","2-3","1001-2000","501-750"
"3309",400,2001,13.9,3.9,2.99012058629641,576.368876080692,"2010","10-19","4-5","2-3","501-1000","<=500"
"3310",302,1990,42.1,1.3,0.550309643391115,862.857142857143,"2000","40-49","2-3","<=1","501-1000","<=500"
"3312",420,1990,26.6,4.5,2.23117761707496,956.719817767654,"2000","20-29","4-5","2-3","501-1000","<=500"
"3313",353,2005,33.1,1.7,0.873627753153478,619.298245614035,"2010","30-39","2-3","<=1","501-1000","<=500"
"3314",365,1977,27.2,0.89,1.16967215161244,517.730496453901,"2000","20-29","<=1","2-3","501-1000","<=500"
"3315",415,2001,14.7,6.9,2.57532987630776,739.750445632799,"2010","10-19","6-10","2-3","501-1000","<=500"
"3316",472,1990,40.3,3.9,1.79152213242219,870.848708487085,"2000","40-49","4-5","2-3","501-1000","<=500"
"3317",400,2015,40.1,2,3.89945946941006,1066.66666666667,"2015>=","40-49","2-3","4-5","1001-2000","<=500"
"3318",795,2009,24.3,5.1,2.99643245500491,1118.14345991561,"2010","20-29","6-10","2-3","1001-2000","751-1000"
"3319",525,2013,21.3,6.5,2.67101025870874,1302.72952853598,"2015>=","20-29","6-10","2-3","1001-2000","501-750"
"3320",440,2002,21.3,2.2,1.35112707487354,888.888888888889,"2010","20-29","2-3","2-3","501-1000","<=500"
